,url,weekid,week_position,song,performer,performerGroup,songid,instance,previous_week_position,peak_position,weeks_on_chart,year,month,day,date,season,positionChangeWithinWeek,xmasDate,numberOfDaysToXmas,initialStartPosition,BeforeXmas,xmasInSong,all,decade,weekPosCat,weekPosCat50,weeksOnChartPerSeason,songnamelength,xmasInSongR,weeksOnChartPerSeasonR
94,http://www.billboard.com/charts/hot-100/2016-12-24,12/24/2016,37,ROCKIN' AROUND THE CHRISTMAS TREE,Brenda Lee,0,Rockin' Around The Christmas TreeBrenda Lee,6,,14,18,2016,12,24,2016-12-24,2016,0.0,2016-12-25,1,37,1,True,,2010,1,0,3,33,1,1
95,http://www.billboard.com/charts/hot-100/2016-12-31,12/31/2016,48,ROCKIN' AROUND THE CHRISTMAS TREE,Brenda Lee,0,Rockin' Around The Christmas TreeBrenda Lee,6,37.0,14,18,2016,12,31,2016-12-31,2016,11.0,2016-12-25,-6,0,0,True,,2010,2,0,3,33,1,1
96,http://www.billboard.com/charts/hot-100/2017-01-07,2017-07-01 00:00:00,27,ROCKIN' AROUND THE CHRISTMAS TREE,Brenda Lee,0,Rockin' Around The Christmas TreeBrenda Lee,6,48.0,14,18,2017,1,7,2017-01-07,2016,-21.0,2016-12-25,-13,0,0,True,,2010,1,0,3,33,1,1
97,http://www.billboard.com/charts/hot-100/1959-12-19,12/19/1959,96,THIS TIME OF THE YEAR,Brook Benton,0,This Time Of The YearBrook Benton,1,,66,5,1959,12,19,1959-12-19,1959,0.0,1959-12-25,6,96,1,False,,1950,4,1,5,21,0,2
98,http://www.billboard.com/charts/hot-100/1959-12-26,12/26/1959,77,THIS TIME OF THE YEAR,Brook Benton,0,This Time Of The YearBrook Benton,1,96.0,66,5,1959,12,26,1959-12-26,1959,-19.0,1959-12-25,-1,0,0,False,,1950,3,1,5,21,0,2
99,http://www.billboard.com/charts/hot-100/1960-01-02,1960-02-01 00:00:00,75,THIS TIME OF THE YEAR,Brook Benton,0,This Time Of The YearBrook Benton,1,77.0,66,5,1960,1,2,1960-01-02,1959,-2.0,1959-12-25,-8,0,0,False,,1960,3,1,5,21,0,2
100,http://www.billboard.com/charts/hot-100/1960-01-09,1960-09-01 00:00:00,70,THIS TIME OF THE YEAR,Brook Benton,0,This Time Of The YearBrook Benton,1,75.0,66,5,1960,1,9,1960-01-09,1959,-5.0,1959-12-25,-15,0,0,False,,1960,3,1,5,21,0,2
101,http://www.billboard.com/charts/hot-100/1960-01-16,1/16/1960,66,THIS TIME OF THE YEAR,Brook Benton,0,This Time Of The YearBrook Benton,1,70.0,66,5,1960,1,16,1960-01-16,1959,-4.0,1959-12-25,-22,0,0,False,,1960,3,1,5,21,0,2
102,http://www.billboard.com/charts/hot-100/2005-12-24,12/24/2005,97,BELIEVE,Brooks & Dunn,1,BelieveBrooks & Dunn,1,,60,20,2005,12,24,2005-12-24,2005,0.0,2005-12-25,1,97,1,False,,2000,4,1,5,7,0,2
103,http://www.billboard.com/charts/hot-100/2005-12-31,12/31/2005,95,BELIEVE,Brooks & Dunn,1,BelieveBrooks & Dunn,1,97.0,60,20,2005,12,31,2005-12-31,2005,-2.0,2005-12-25,-6,0,0,False,,2000,4,1,5,7,0,2
104,http://www.billboard.com/charts/hot-100/2006-01-07,2006-07-01 00:00:00,91,BELIEVE,Brooks & Dunn,1,BelieveBrooks & Dunn,1,95.0,60,20,2006,1,7,2006-01-07,2005,-4.0,2005-12-25,-13,0,0,False,,2000,4,1,5,7,0,2
105,http://www.billboard.com/charts/hot-100/2006-01-21,1/21/2006,90,BELIEVE,Brooks & Dunn,1,BelieveBrooks & Dunn,2,,60,20,2006,1,21,2006-01-21,2005,0.0,2005-12-25,-27,90,0,False,,2000,4,1,5,7,0,2
106,http://www.billboard.com/charts/hot-100/2006-01-28,1/28/2006,86,BELIEVE,Brooks & Dunn,1,BelieveBrooks & Dunn,2,90.0,60,20,2006,1,28,2006-01-28,2005,-4.0,2005-12-25,-34,0,0,False,,2000,4,1,5,7,0,2
107,http://www.billboard.com/charts/hot-100/2017-01-07,2017-07-01 00:00:00,46,A HOLLY JOLLY CHRISTMAS,Burl Ives,0,A Holly Jolly ChristmasBurl Ives,1,,46,1,2017,1,7,2017-01-07,2016,0.0,2016-12-25,-13,46,0,True,,2010,2,0,1,23,1,0
108,http://www.billboard.com/charts/hot-100/1961-12-23,12/23/1961,85,PLEASE COME HOME FOR CHRISTMAS,Charles Brown,0,Please Come Home For ChristmasCharles Brown,1,,76,2,1961,12,23,1961-12-23,1961,0.0,1961-12-25,2,85,1,True,,1960,4,1,3,30,1,1
109,http://www.billboard.com/charts/hot-100/1961-12-30,12/30/1961,76,PLEASE COME HOME FOR CHRISTMAS,Charles Brown,0,Please Come Home For ChristmasCharles Brown,1,85.0,76,2,1961,12,30,1961-12-30,1961,-9.0,1961-12-25,-5,0,0,True,,1960,3,1,3,30,1,1
110,http://www.billboard.com/charts/hot-100/1962-01-06,1962-06-01 00:00:00,76,PLEASE COME HOME FOR CHRISTMAS,Charles Brown,0,Please Come Home For ChristmasCharles Brown,1,85.0,76,2,1962,1,6,1962-01-06,1961,-9.0,1961-12-25,-12,0,0,True,,1960,3,1,3,30,1,1
111,http://www.billboard.com/charts/hot-100/2007-12-08,2007-08-12 00:00:00,89,THIS CHRISTMAS,Chris Brown,0,This ChristmasChris Brown,1,,62,5,2007,12,8,2007-12-08,2007,0.0,2007-12-25,17,89,1,True,,2000,4,1,5,14,1,2
112,http://www.billboard.com/charts/hot-100/2007-12-15,12/15/2007,80,THIS CHRISTMAS,Chris Brown,0,This ChristmasChris Brown,1,89.0,62,5,2007,12,15,2007-12-15,2007,-9.0,2007-12-25,10,0,1,True,,2000,4,1,5,14,1,2
113,http://www.billboard.com/charts/hot-100/2007-12-22,12/22/2007,96,THIS CHRISTMAS,Chris Brown,0,This ChristmasChris Brown,1,80.0,62,5,2007,12,22,2007-12-22,2007,16.0,2007-12-25,3,0,1,True,,2000,4,1,5,14,1,2
114,http://www.billboard.com/charts/hot-100/2007-12-29,12/29/2007,74,THIS CHRISTMAS,Chris Brown,0,This ChristmasChris Brown,1,96.0,62,5,2007,12,29,2007-12-29,2007,-22.0,2007-12-25,-4,0,0,True,,2000,3,1,5,14,1,2
115,http://www.billboard.com/charts/hot-100/2008-01-05,2008-05-01 00:00:00,62,THIS CHRISTMAS,Chris Brown,0,This ChristmasChris Brown,1,74.0,62,5,2008,1,5,2008-01-05,2007,-12.0,2007-12-25,-11,0,0,True,,2000,3,1,5,14,1,2
116,http://www.billboard.com/charts/hot-100/1958-12-13,12/13/1958,83,RUN RUDOLPH RUN,Chuck Berry,0,Run Rudolph RunChuck Berry,1,,69,3,1958,12,13,1958-12-13,1958,0.0,1958-12-25,12,83,1,False,,1950,4,1,3,15,0,1
117,http://www.billboard.com/charts/hot-100/1958-12-20,12/20/1958,73,RUN RUDOLPH RUN,Chuck Berry,0,Run Rudolph RunChuck Berry,1,83.0,69,3,1958,12,20,1958-12-20,1958,-10.0,1958-12-25,5,0,1,False,,1950,3,1,3,15,0,1
118,http://www.billboard.com/charts/hot-100/1958-12-27,12/27/1958,69,RUN RUDOLPH RUN,Chuck Berry,0,Run Rudolph RunChuck Berry,1,73.0,69,3,1958,12,27,1958-12-27,1958,-4.0,1958-12-25,-2,0,0,False,,1950,3,1,3,15,0,1
